data_pregao;sigla_acao;nome_acao;preco_abertura;preco_maximo;preco_minimo;preco_medio;preco_fechamento;qtd_negocios;volume_negocios
2016-01-28;BBAS3;BRASIL ON NM;9.651;9.865164;9.491475;9.677355;9.768279;6843400;88038063
2016-01-29;BBAS3;BRASIL ON NM;9.839202;10.469925;9.731197;10.219166;10.423009;10282000;139661844
2016-02-01;BBAS3;BRASIL ON NM;10.343583;10.734508;10.120744;10.429871;10.656304;6842200;94834555
2016-02-02;BBAS3;BRASIL ON NM;10.388752;10.485044;9.791127;10.128864;9.858586;11843000;159385520
2016-02-03;BBAS3;BRASIL ON NM;10.132797;10.23558;9.858549;10.053613;9.986522;6660600;89012082
2016-02-04;BBAS3;BRASIL ON NM;10.162909;10.674032;10.045831;10.362144;10.385381;9025300;124317263
2016-02-05;BBAS3;BRASIL ON NM;10.464033;10.621116;10.218131;10.437396;10.302599;5590000;77515006
2016-02-10;BBAS3;BRASIL ON NM;10.177966;10.371652;10.090779;10.241742;10.302599;5385500;73316207
2016-02-11;BBAS3;BRASIL ON NM;10.140325;10.273378;9.611336;9.873009;9.828484;10893200;142935630
2016-02-12;BBAS3;BRASIL ON NM;9.937067;10.258259;9.596353;9.835383;9.78333;10086400;131855817
2016-02-15;BBAS3;BRASIL ON NM;10.012348;10.09195;9.798618;9.925685;9.888689;4513300;59532562
2016-02-16;BBAS3;BRASIL ON NM;9.891899;10.23558;9.813601;10.068663;10.084355;6960600;93165839
2016-02-17;BBAS3;BRASIL ON NM;10.110213;10.432128;9.821092;10.196591;10.054253;9799100;132784764
2016-02-18;BBAS3;BRASIL ON NM;10.057516;10.250699;9.641301;9.835383;9.685497;9134300;119341517
2016-02-19;BBAS3;BRASIL ON NM;9.68864;10.046593;9.588862;9.782707;9.790856;8006100;104091207
2016-02-22;BBAS3;BRASIL ON NM;10.080101;10.356533;9.963427;10.174015;10.242394;10605100;143383823
2016-02-23;BBAS3;BRASIL ON NM;10.162909;10.537961;9.978409;10.226691;10.174663;6928900;94130292
2016-02-24;BBAS3;BRASIL ON NM;9.906955;10.031474;9.648792;9.820333;9.836009;9835100;128327862
2016-02-25;BBAS3;BRASIL ON NM;9.786505;9.986116;9.513949;9.782707;9.873638;9856600;128126422
2016-02-26;BBAS3;BRASIL ON NM;9.989764;10.190223;9.708723;9.910635;9.933843;6972500;91848891
2016-02-29;BBAS3;BRASIL ON NM;10.087629;10.348973;9.918479;10.196591;10.189714;16339100;221371618
2016-03-01;BBAS3;BRASIL ON NM;10.328527;10.923496;10.203148;10.520172;10.776714;13533200;189218326
2016-03-02;BBAS3;BRASIL ON NM;10.825381;11.240996;10.645135;10.986732;11.115368;12969400;189306119
2016-03-03;BBAS3;BRASIL ON NM;11.439184;12.922027;11.30876;12.190852;12.576923;25752900;414604204
2016-03-04;BBAS3;BRASIL ON NM;14.128529;14.983163;13.502659;14.114129;13.818714;26927200;502014044
2016-03-07;BBAS3;BRASIL ON NM;13.825504;14.032454;13.201092;13.65224;13.826286;11314500;204016505
2016-03-08;BBAS3;BRASIL ON NM;13.825504;15.401474;13.525277;14.750174;15.333093;26561500;517385515
2016-03-09;BBAS3;BRASIL ON NM;15.30275;16.139224;15.010494;15.522513;15.370953;24832500;509126730
2016-03-10;BBAS3;BRASIL ON NM;15.719409;16.702043;15.206512;15.802676;16.279581;22628600;472351830
2016-03-11;BBAS3;BRASIL ON NM;16.302731;17.713597;16.020743;17.112625;17.301787;28131900;635737187
2016-03-14;BBAS3;BRASIL ON NM;17.503866;18.040717;16.322412;17.476362;16.882229;21019700;483127128
2016-03-15;BBAS3;BRASIL ON NM;15.608882;15.772261;13.254859;14.365904;13.308064;34837800;658167660
2016-03-16;BBAS3;BRASIL ON NM;13.051795;14.046096;12.724665;13.42288;13.756735;23436300;413567586
2016-03-17;BBAS3;BRASIL ON NM;16.141608;16.306914;14.656087;15.696784;15.733934;30559200;630835511
2016-03-18;BBAS3;BRASIL ON NM;15.844804;16.131242;15.102965;15.476239;15.482981;12868900;261895832
2016-03-21;BBAS3;BRASIL ON NM;15.669765;15.879191;15.337766;15.590314;15.741538;11112500;227835432
2016-03-22;BBAS3;BRASIL ON NM;15.616492;15.825726;15.390785;15.597919;15.5134;9612700;197158097
2016-03-23;BBAS3;BRASIL ON NM;15.205532;15.268159;14.7697;14.981912;14.93545;9818300;193448228
2016-03-24;BBAS3;BRASIL ON NM;14.269456;14.725869;14.125893;14.434349;14.44115;10778000;204575891
2016-03-28;BBAS3;BRASIL ON NM;15.37296;15.497296;14.91361;15.232878;15.285262;16083400;322210411
2016-03-29;BBAS3;BRASIL ON NM;15.334908;15.81045;14.792423;15.491449;15.741538;18877000;384468804
2016-03-30;BBAS3;BRASIL ON NM;15.98179;16.115966;15.322617;15.788045;15.41454;13813300;286763399
2016-03-31;BBAS3;BRASIL ON NM;15.228363;15.398004;14.648513;15.027542;15.03431;12694200;250899665
2016-04-01;BBAS3;BRASIL ON NM;14.75652;15.252884;14.542474;15.019937;15.03431;10058200;198641958
2016-04-04;BBAS3;BRASIL ON NM;14.771741;14.93973;14.10317;14.464769;14.182594;9279900;176509001
2016-04-05;BBAS3;BRASIL ON NM;14.117248;14.718231;13.603273;14.122543;13.954455;13819100;256593121
2016-04-06;BBAS3;BRASIL ON NM;13.782392;14.275233;13.482085;13.787922;13.825177;11809500;214137283
2016-04-07;BBAS3;BRASIL ON NM;14.1553;14.389801;13.898667;14.137753;14.251035;8086100;150333788
2016-04-08;BBAS3;BRASIL ON NM;14.832624;16.001398;14.663661;15.514264;15.89363;18197000;371181926
2016-04-11;BBAS3;BRASIL ON NM;16.232933;16.650619;15.996721;16.328002;16.380325;15874700;340820766
2016-04-12;BBAS3;BRASIL ON NM;16.529737;16.925583;16.140631;16.586573;16.806183;21015100;458403698
2016-04-13;BBAS3;BRASIL ON NM;17.321217;17.66646;16.905626;17.362286;16.981089;17210300;392975071
2016-04-14;BBAS3;BRASIL ON NM;17.359268;17.612994;16.405729;16.9288;16.676905;15896700;353816795
2016-04-15;BBAS3;BRASIL ON NM;17.336437;17.406771;16.76929;17.118925;17.26246;14388300;323878764
2016-04-18;BBAS3;BRASIL ON NM;17.199451;17.612994;16.53449;17.05048;16.790974;14784700;331533430
2016-04-19;BBAS3;BRASIL ON NM;17.047243;17.261651;16.648103;16.905984;16.714928;12081300;268553941
2016-04-20;BBAS3;BRASIL ON NM;16.651503;16.795739;16.239096;16.525733;16.600859;9874000;214584319
2016-04-22;BBAS3;BRASIL ON NM;16.187271;16.482585;15.928554;16.153086;16.175001;11562300;245551912
2016-04-25;BBAS3;BRASIL ON NM;16.057894;16.337465;15.572566;15.84128;15.817584;6174200;128594861
2016-04-26;BBAS3;BRASIL ON NM;15.920907;16.726998;15.761921;16.366027;16.540022;12707100;273516630
2016-04-27;BBAS3;BRASIL ON NM;16.742828;17.246375;16.617806;16.982035;16.958275;9059200;202274016
2016-04-28;BBAS3;BRASIL ON NM;16.78088;16.940859;16.284541;16.616993;16.540022;10988100;240092112
2016-04-29;BBAS3;BRASIL ON NM;16.742828;16.895032;16.360283;16.723464;16.813788;15138900;332843394
2016-05-02;BBAS3;BRASIL ON NM;16.742828;16.887394;16.216373;16.510523;16.38793;8414300;182677149
2016-05-03;BBAS3;BRASIL ON NM;16.057894;16.115966;15.481676;15.75002;15.543818;8543000;176952197
2016-05-04;BBAS3;BRASIL ON NM;15.449064;15.986122;15.337766;15.75002;15.878421;7724700;159960771
2016-05-05;BBAS3;BRASIL ON NM;16.133998;16.284;15.375637;15.75002;15.604655;5613000;116233282
2016-05-06;BBAS3;BRASIL ON NM;15.205532;16.016673;15.133262;15.628339;15.733934;5621100;115529934
2016-05-09;BBAS3;BRASIL ON NM;15.707817;15.81045;14.542474;15.308928;15.399331;11411300;229718805
2016-05-10;BBAS3;BRASIL ON NM;15.814362;16.383293;15.610437;16.023801;16.311884;15209100;320487761
2016-05-11;BBAS3;BRASIL ON NM;16.742828;16.90267;15.511972;16.008591;15.574237;18094100;380966439
2016-05-12;BBAS3;BRASIL ON NM;15.319688;15.749347;14.640939;15.187247;15.13317;27621600;551522597
2016-05-13;BBAS3;BRASIL ON NM;15.182701;15.413279;14.39099;14.784181;14.722521;13679400;265912518
2016-05-16;BBAS3;BRASIL ON NM;14.695637;14.893902;14.406138;14.594055;14.494382;11503000;220761397
2016-05-17;BBAS3;BRASIL ON NM;14.35317;14.496732;13.709312;13.978047;13.794759;12521400;230175728
2016-05-18;BBAS3;BRASIL ON NM;13.729119;14.32106;13.413917;13.962837;13.809968;12088000;221883213
2016-05-19;BBAS3;BRASIL ON NM;13.660626;13.923889;13.360898;13.582586;13.48297;9599000;171465335
2016-05-20;BBAS3;BRASIL ON NM;13.698677;13.84751;13.110949;13.400065;13.163576;7950300;140115401
2016-05-23;BBAS3;BRASIL ON NM;12.968081;13.167737;12.754962;12.936158;12.927833;8680100;147638026
2016-05-24;BBAS3;BRASIL ON NM;13.254717;13.486173;12.200432;12.609374;12.248482;27182300;447046600
2016-05-25;BBAS3;BRASIL ON NM;12.272886;12.893459;12.208067;12.647701;12.608731;19957300;329394056
2016-05-27;BBAS3;BRASIL ON NM;12.809825;12.962737;12.108814;12.433073;12.363455;7925900;128520520
2016-05-30;BBAS3;BRASIL ON NM;12.510673;12.816483;12.345493;12.586379;12.578071;4359500;71588568
2016-05-31;BBAS3;BRASIL ON NM;12.541355;13.024318;12.192797;12.624705;12.624061;13099200;215743650
2016-06-01;BBAS3;BRASIL ON NM;12.564367;12.831878;12.299685;12.578713;12.70071;10678100;175244262
2016-06-02;BBAS3;BRASIL ON NM;12.779142;13.008923;12.414207;12.755015;12.953651;9977000;166037029
2016-06-03;BBAS3;BRASIL ON NM;13.062953;13.386105;12.864661;13.153609;13.260246;9396800;161272781
2016-06-06;BBAS3;BRASIL ON NM;13.308411;13.524661;12.933374;13.1996;13.122278;8299600;142924767
2016-06-07;BBAS3;BRASIL ON NM;13.001588;13.386105;12.864661;13.099952;12.96898;7073100;120865120
2016-06-08;BBAS3;BRASIL ON NM;13.101306;13.547754;13.032627;13.345241;13.375219;8839800;153879918
2016-06-09;BBAS3;BRASIL ON NM;13.277728;13.501568;13.040261;13.314579;13.336895;10680800;185498421
2016-06-10;BBAS3;BRASIL ON NM;13.16267;13.278338;12.635616;12.854663;12.68538;9670700;162202145
2016-06-13;BBAS3;BRASIL ON NM;12.549026;12.970435;12.414207;12.739684;12.792688;6824900;113420145
2016-06-14;BBAS3;BRASIL ON NM;12.864452;13.061825;12.243077;12.575633;12.450892;8746300;142325389
2016-06-15;BBAS3;BRASIL ON NM;12.555025;12.697056;12.012076;12.451963;12.443163;12427600;200205480
2016-06-16;BBAS3;BRASIL ON NM;12.361633;12.642729;11.981275;12.351482;12.512721;10107800;161539800
2016-06-17;BBAS3;BRASIL ON NM;12.632382;12.945409;12.320078;12.536986;12.365876;12998200;210877127
2016-06-20;BBAS3;BRASIL ON NM;12.748417;13.030781;12.604979;12.84616;12.821868;13742100;228347656
2016-06-21;BBAS3;BRASIL ON NM;12.338426;12.456464;12.127576;12.274189;12.249946;19944300;316664815
2016-06-22;BBAS3;BRASIL ON NM;12.369368;12.588402;12.166077;12.320565;12.211303;10974200;174883551
2016-06-23;BBAS3;BRASIL ON NM;12.462197;12.673773;12.304678;12.498339;12.535907;11667800;188670712
2016-06-24;BBAS3;BRASIL ON NM;12.083148;12.340049;11.850375;12.158248;12.280861;10227700;160921202
2016-06-27;BBAS3;BRASIL ON NM;12.408047;12.464225;11.888875;12.096414;12.087644;7929300;124103687
2016-06-28;BBAS3;BRASIL ON NM;12.346161;12.487508;12.158377;12.336023;12.389062;7042400;112377030
2016-06-29;BBAS3;BRASIL ON NM;12.524082;12.844516;12.466379;12.691573;12.744581;10683900;175436711
2016-06-30;BBAS3;BRASIL ON NM;12.732946;13.333461;12.497179;13.07031;13.27786;14163900;239487963
2016-07-01;BBAS3;BRASIL ON NM;13.297651;13.418833;13.013082;13.19398;13.177387;8217400;140247981
2016-07-04;BBAS3;BRASIL ON NM;13.305387;13.426594;13.082382;13.217168;13.239216;5695800;97416759
2016-07-05;BBAS3;BRASIL ON NM;13.17388;13.263612;12.943782;13.108957;13.138743;4911800;83301859
2016-07-06;BBAS3;BRASIL ON NM;13.073316;13.209285;12.75898;12.969829;13.107829;9040200;151691759
2016-07-07;BBAS3;BRASIL ON NM;13.158409;13.302417;12.897581;13.116686;12.945527;7532700;127819702
2016-07-08;BBAS3;BRASIL ON NM;13.197087;13.403311;13.074682;13.255814;13.316503;5739900;98439136
2016-07-11;BBAS3;BRASIL ON NM;13.545193;14.00091;13.436585;13.789139;13.927068;9582800;170981009
2016-07-12;BBAS3;BRASIL ON NM;14.171784;14.381201;13.675286;14.021019;13.749309;10470600;189924707
2016-07-13;BBAS3;BRASIL ON NM;13.761793;14.125087;13.513585;13.812327;13.950254;10981300;196224402
2016-07-14;BBAS3;BRASIL ON NM;14.23367;14.846864;14.067989;14.523426;14.692207;18300200;343869822
2016-07-15;BBAS3;BRASIL ON NM;14.651397;15.056411;14.583892;14.902163;14.885423;15269500;294320845
2016-07-18;BBAS3;BRASIL ON NM;14.929882;15.49103;14.830293;15.219066;15.426431;10175800;200366095
2016-07-19;BBAS3;BRASIL ON NM;15.386287;16.24385;15.246096;15.829684;16.176112;17953300;367609973
2016-07-20;BBAS3;BRASIL ON NM;16.244949;16.69399;15.977601;16.417114;16.500716;16495800;350425443
2016-07-21;BBAS3;BRASIL ON NM;16.47702;16.662946;15.607998;16.154316;16.191569;14850100;310314890
2016-07-22;BBAS3;BRASIL ON NM;16.167592;16.499964;15.8698;16.10794;15.928794;8032500;167383327
2016-07-25;BBAS3;BRASIL ON NM;16.005143;16.531008;15.9237;16.324362;16.462073;11882000;250916470
2016-07-26;BBAS3;BRASIL ON NM;16.515698;16.856972;16.401103;16.664452;16.570274;9687700;208857745
2016-07-27;BBAS3;BRASIL ON NM;16.631734;16.996671;16.478104;16.741746;16.601189;8945000;193707902
2016-07-28;BBAS3;BRASIL ON NM;16.438341;16.492203;15.785099;16.030647;15.975166;8669800;179817327
2016-07-29;BBAS3;BRASIL ON NM;15.981936;16.445637;15.792799;16.154316;16.268856;9042200;188937273
2016-08-01;BBAS3;BRASIL ON NM;16.353249;16.562053;15.9083;16.239339;15.990624;7026700;147649796
2016-08-02;BBAS3;BRASIL ON NM;15.858165;16.197284;15.477097;15.775579;15.611919;10007300;204220974
2016-08-03;BBAS3;BRASIL ON NM;15.548737;16.049824;15.423197;15.791037;15.859236;7306200;149298294
2016-08-04;BBAS3;BRASIL ON NM;16.02835;16.375788;15.9391;16.185234;16.284313;7617900;159521191
2016-08-05;BBAS3;BRASIL ON NM;16.47702;16.670707;16.147002;16.393926;16.400243;4592900;97395702
2016-08-08;BBAS3;BRASIL ON NM;16.306835;16.577575;16.170102;16.386196;16.3616;4311300;91386130
2016-08-09;BBAS3;BRASIL ON NM;16.42287;16.725034;16.270202;16.540783;16.539359;5302400;113449819
2016-08-10;BBAS3;BRASIL ON NM;16.608526;16.76384;15.993001;16.247068;16.12974;7852400;165051088
2016-08-11;BBAS3;BRASIL ON NM;16.097971;17.120847;16.023801;16.764934;17.041723;15723600;341081321
2016-08-12;BBAS3;BRASIL ON NM;17.057196;17.710686;16.863106;17.460574;17.520901;17183200;388175526
2016-08-15;BBAS3;BRASIL ON NM;17.583223;18.021128;17.45601;17.785206;17.915063;8221100;189163690
2016-08-16;BBAS3;BRASIL ON NM;17.737937;18.005606;17.340509;17.591973;17.497715;8294500;188764641
2016-08-17;BBAS3;BRASIL ON NM;17.560016;17.671881;17.024807;17.375552;17.590459;7915400;177968658
2016-08-18;BBAS3;BRASIL ON NM;17.629638;17.788296;17.317409;17.553326;17.567273;5491000;124681425
2016-08-19;BBAS3;BRASIL ON NM;17.482659;18.044411;17.317409;17.785206;17.93052;9033200;207893848
2016-08-22;BBAS3;BRASIL ON NM;17.931329;18.005606;17.178808;17.414198;17.242669;7552400;170151165
2016-08-23;BBAS3;BRASIL ON NM;17.510647;17.809978;17.294611;17.538212;17.561111;11654400;262751081
2016-08-24;BBAS3;BRASIL ON NM;17.440605;17.661627;17.201629;17.421549;17.382233;5531800;123935893
2016-08-25;BBAS3;BRASIL ON NM;17.432822;17.731899;17.286862;17.499324;17.452229;5013000;112786792
2016-08-26;BBAS3;BRASIL ON NM;17.588472;18.059833;17.418586;17.724871;17.809984;8228900;187569614
2016-08-29;BBAS3;BRASIL ON NM;17.806383;18.684471;17.581304;18.347069;18.525494;8731800;205982949
2016-08-30;BBAS3;BRASIL ON NM;18.631329;18.856246;18.224428;18.518174;18.455499;8040000;191426155
2016-08-31;BBAS3;BRASIL ON NM;18.584634;19.004598;17.620047;18.238184;18.05108;18733700;439367887
2016-09-01;BBAS3;BRASIL ON NM;18.249986;18.450232;17.70528;17.895975;17.778875;8932100;205524941
2016-09-02;BBAS3;BRASIL ON NM;18.032075;18.559543;17.906741;18.277072;18.447722;10442300;245395473
2016-09-05;BBAS3;BRASIL ON NM;18.553504;18.723511;18.092704;18.354847;18.268844;4744400;111969565
2016-09-06;BBAS3;BRASIL ON NM;18.382288;18.754743;18.06171;18.471509;18.68104;8030800;190755988
2016-09-08;BBAS3;BRASIL ON NM;18.576851;18.973366;18.441386;18.782608;18.76659;7725300;186564054
2016-09-09;BBAS3;BRASIL ON NM;18.483461;18.582967;17.620047;18.06708;17.76332;10835700;251714141
2016-09-12;BBAS3;BRASIL ON NM;17.697427;18.028601;17.209377;17.654874;17.848871;10731900;243632586
2016-09-13;BBAS3;BRASIL ON NM;17.655677;17.719783;16.99636;17.292484;17.212796;9377700;207381259
2016-09-14;BBAS3;BRASIL ON NM;17.256546;17.484252;16.871673;17.206452;17.150233;7019700;154404211
2016-09-15;BBAS3;BRASIL ON NM;17.264372;17.664825;17.074289;17.386337;17.44741;7087000;157577153
2016-09-16;BBAS3;BRASIL ON NM;17.397416;17.492103;16.910637;17.198631;17.150233;7794600;171402363
2016-09-19;BBAS3;BRASIL ON NM;17.366111;17.649123;17.152218;17.409801;17.212796;5658000;125959323
2016-09-20;BBAS3;BRASIL ON NM;17.452198;17.77474;17.315869;17.581865;17.682023;5847400;131429439
2016-09-21;BBAS3;BRASIL ON NM;17.89046;18.528439;17.752273;18.019848;18.252915;10850900;250034072
2016-09-22;BBAS3;BRASIL ON NM;18.469591;18.630502;18.11854;18.379619;18.33894;7049600;165676828
2016-09-23;BBAS3;BRASIL ON NM;18.234808;18.355716;17.721101;18.019848;17.947918;6126000;141145322
2016-09-26;BBAS3;BRASIL ON NM;17.741764;17.963165;17.495106;17.75393;17.744587;3593100;81562918
2016-09-27;BBAS3;BRASIL ON NM;17.812199;18.018122;17.378213;17.730466;17.893175;6651700;150811110
2016-09-28;BBAS3;BRASIL ON NM;17.992199;18.300759;17.721101;18.043311;18.229454;5224600;120556930
2016-09-29;BBAS3;BRASIL ON NM;18.266113;18.38712;17.612;18.012026;17.697664;7122300;164001251
2016-09-30;BBAS3;BRASIL ON NM;17.726112;18.175143;17.580829;17.879068;17.830611;4770000;109047525
2016-10-03;BBAS3;BRASIL ON NM;17.921764;18.410674;17.845788;18.184091;18.252915;6322200;146965562
2016-10-04;BBAS3;BRASIL ON NM;18.234808;18.481333;18.017232;18.238839;18.299838;6027000;140557037
2016-10-05;BBAS3;BRASIL ON NM;18.39133;18.960246;18.227641;18.669;18.714322;7757400;185143618
2016-10-06;BBAS3;BRASIL ON NM;18.665244;19.501967;18.508186;19.106983;19.300855;10821700;264328578
2016-10-07;BBAS3;BRASIL ON NM;19.49481;19.933774;19.396579;19.748314;19.770081;12246400;309235827
2016-10-10;BBAS3;BRASIL ON NM;19.901767;20.153603;19.739468;19.936021;19.903029;5401900;137670179
2016-10-11;BBAS3;BRASIL ON NM;19.807854;19.886668;19.342029;19.58407;19.449443;5633300;141057962
2016-10-13;BBAS3;BRASIL ON NM;19.385245;20.043689;19.108241;19.677924;19.785722;10637200;267621227
2016-10-14;BBAS3;BRASIL ON NM;20.113072;20.451942;19.934291;20.241044;20.301872;9776000;253039021
2016-10-17;BBAS3;BRASIL ON NM;20.191333;21.57464;20.105735;20.921481;21.490579;12898600;345063480
2016-10-18;BBAS3;BRASIL ON NM;21.5609;22.03;21.368188;21.742698;21.936344;11862900;329764813
2016-10-19;BBAS3;BRASIL ON NM;21.952205;22.25768;21.39936;21.789625;21.529681;9277600;258495408
2016-10-20;BBAS3;BRASIL ON NM;21.294812;22.124212;21.204537;21.82873;21.975447;8202200;228945427
2016-10-21;BBAS3;BRASIL ON NM;21.975683;22.532466;21.609768;22.211965;22.249162;9334900;265077864
2016-10-24;BBAS3;BRASIL ON NM;22.539162;22.956422;21.991622;22.470062;22.069292;9320000;267792762
2016-10-25;BBAS3;BRASIL ON NM;22.226118;22.367594;21.235708;21.625381;21.545322;11601600;320745842
2016-10-26;BBAS3;BRASIL ON NM;21.365247;21.786618;21.040885;21.414211;21.381093;12106500;331438844
2016-10-27;BBAS3;BRASIL ON NM;21.326117;22.587423;21.235708;22.125933;22.475955;12110200;342550058
2016-10-28;BBAS3;BRASIL ON NM;22.34351;22.71304;21.835763;22.25107;22.124035;6630900;188634174
2016-10-31;BBAS3;BRASIL ON NM;22.20264;23.082038;22.092929;22.720337;22.906079;8607200;250005228
2016-11-01;BBAS3;BRASIL ON NM;22.993076;23.129145;21.757834;22.258892;21.850319;7917000;225333549
2016-11-03;BBAS3;BRASIL ON NM;21.443508;21.794469;20.736961;21.312537;20.8102;13598600;370497650
2016-11-04;BBAS3;BRASIL ON NM;20.825247;21.755214;20.347315;20.968408;21.021352;11263500;301954670
2016-11-07;BBAS3;BRASIL ON NM;22.030466;22.241978;21.601975;21.946047;22.155317;6734900;188953589
2016-11-08;BBAS3;BRASIL ON NM;21.88177;22.367594;21.617561;22.032079;22.116215;6778200;190953258
2016-11-09;BBAS3;BRASIL ON NM;20.973942;21.982894;20.807098;21.453317;21.33417;9876200;270949969
2016-11-10;BBAS3;BRASIL ON NM;21.819161;21.888681;19.794018;20.569531;19.965593;15855900;417006120
2016-11-11;BBAS3;BRASIL ON NM;19.604375;20.020135;18.313363;18.887991;18.581374;20621500;497926809
2016-11-14;BBAS3;BRASIL ON NM;18.547852;19.431308;17.978267;18.786317;19.097523;12833800;308206558
2016-11-16;BBAS3;BRASIL ON NM;19.565245;20.671771;19.13162;19.959484;20.333153;16219400;413890718
2016-11-17;BBAS3;BRASIL ON NM;20.574811;21.025068;19.794018;20.483499;19.957772;9529900;249574391
2016-11-18;BBAS3;BRASIL ON NM;19.917419;20.656069;19.809604;20.35054;20.544305;7386300;192221647
2016-11-21;BBAS3;BRASIL ON NM;21.725248;22.241978;21.32143;21.773983;22.155317;13946200;388259051
2016-11-22;BBAS3;BRASIL ON NM;22.589438;23.037918;22.009871;22.566943;22.437847;13231600;380291372
2016-11-23;BBAS3;BRASIL ON NM;22.173006;22.699009;22.017696;22.347084;22.335786;7272000;206994660
2016-11-24;BBAS3;BRASIL ON NM;22.314436;22.438916;21.6656;22.040852;21.739118;2784000;78160670
2016-11-25;BBAS3;BRASIL ON NM;21.442287;21.989665;21.125721;21.593283;21.692013;4773200;131251165
2016-11-28;BBAS3;BRASIL ON NM;21.709432;22.832996;21.454343;22.29212;22.689076;7214700;204854832
2016-11-29;BBAS3;BRASIL ON NM;22.416579;22.769943;21.79079;22.315676;21.864732;5046100;143386997
2016-11-30;BBAS3;BRASIL ON NM;22.432294;22.840878;22.127236;22.433458;22.37504;8596800;245605614
2016-12-01;BBAS3;BRASIL ON NM;22.000148;22.226113;20.664085;21.35772;20.899073;11764200;319965039
2016-12-02;BBAS3;BRASIL ON NM;20.742997;21.634993;20.265043;21.067192;21.330872;9316300;249963848
2016-12-05;BBAS3;BRASIL ON NM;21.348001;21.587703;20.617138;21.020079;20.922625;8078000;216210350
2016-12-06;BBAS3;BRASIL ON NM;20.84514;21.430071;20.507598;21.027931;20.946178;9030600;241863598
2016-12-07;BBAS3;BRASIL ON NM;21.277286;21.398545;20.969234;21.177121;21.197406;7421000;200180417
2016-12-08;BBAS3;BRASIL ON NM;21.37943;21.540414;20.820571;21.161417;21.040389;5186000;139738397
2016-12-09;BBAS3;BRASIL ON NM;21.230143;21.477361;20.828396;21.20853;21.22881;6278700;169597402
2016-12-12;BBAS3;BRASIL ON NM;20.829426;21.035991;20.038137;20.415467;20.216045;10960000;284923335
2016-12-13;BBAS3;BRASIL ON NM;20.251763;20.851765;20.169144;20.483929;20.402615;7364900;191567468
2016-12-14;BBAS3;BRASIL ON NM;20.448765;20.693677;19.839531;20.287044;19.906527;9318300;240005250
2016-12-15;BBAS3;BRASIL ON NM;19.920801;20.749008;19.635485;20.239792;20.670345;10540600;270929250
2016-12-16;BBAS3;BRASIL ON NM;20.795488;21.302315;20.679258;20.995831;20.80421;8167700;217789282
2016-12-19;BBAS3;BRASIL ON NM;20.882168;21.120514;20.098513;20.609936;20.33962;6133900;160519948
2016-12-20;BBAS3;BRASIL ON NM;20.503925;21.136323;20.129904;20.641437;20.670345;7630900;200029517
2016-12-21;BBAS3;BRASIL ON NM;20.882168;21.080992;20.475212;20.735942;20.670345;3974600;104661680
2016-12-22;BBAS3;BRASIL ON NM;20.708807;20.772721;20.255471;20.452428;20.473485;8083000;209939422
2016-12-23;BBAS3;BRASIL ON NM;20.535446;21.278602;20.451669;21.003706;21.056192;5261100;140325661
2016-12-26;BBAS3;BRASIL ON NM;21.11069;21.539446;21.024567;21.37385;21.386917;1404900;38126165
2016-12-27;BBAS3;BRASIL ON NM;21.528334;21.808195;21.220764;21.56286;21.536531;3565200;97608007
2016-12-28;BBAS3;BRASIL ON NM;21.551974;22.092753;21.401267;21.806997;21.804261;3454300;95645907
2016-12-29;BBAS3;BRASIL ON NM;21.819896;22.203415;21.566073;21.964506;22.119238;4695500;130944076
2017-01-02;BBAS3;BRASIL ON NM;21.985377;22.100658;21.534681;21.799122;21.686145;1968200;54470665
2017-01-03;BBAS3;BRASIL ON NM;21.875056;22.764626;21.785814;22.460656;22.678321;7578900;216149838
2017-01-04;BBAS3;BRASIL ON NM;22.576382;22.922714;22.4058;22.673292;22.560205;4156300;119669921
2017-01-05;BBAS3;BRASIL ON NM;22.631543;22.84367;22.311625;22.578787;22.505084;5457100;156466682
2017-01-06;BBAS3;BRASIL ON NM;22.521222;22.867383;22.397952;22.681167;22.749191;3692400;106331100
2017-01-09;BBAS3;BRASIL ON NM;21.898697;22.480068;21.621008;21.988132;21.89088;15490200;432536014
2017-01-10;BBAS3;BRASIL ON NM;22.26906;22.51959;21.98986;22.208643;22.190108;5447600;153632387
2017-01-11;BBAS3;BRASIL ON NM;22.33998;22.51959;21.675944;22.232269;22.42634;5684200;160483856
2017-01-12;BBAS3;BRASIL ON NM;22.946745;23.310028;22.74326;23.011934;22.993298;9465100;276530505
2017-01-13;BBAS3;BRASIL ON NM;22.844304;23.128227;22.233146;22.633915;22.394842;5499200;158063287
2017-01-16;BBAS3;BRASIL ON NM;22.458181;22.804148;22.193906;22.500033;22.410591;3489000;99667888
2017-01-17;BBAS3;BRASIL ON NM;22.418781;22.97014;22.272385;22.649666;22.772814;4969400;142900540
2017-01-18;BBAS3;BRASIL ON NM;22.899465;23.001757;22.507823;22.72842;22.583828;4305300;124261454
2017-01-19;BBAS3;BRASIL ON NM;22.647303;22.922714;22.21745;22.657541;22.607452;4024100;115777690
2017-01-20;BBAS3;BRASIL ON NM;22.663063;23.278411;22.570606;23.027685;23.111414;9854700;288119028
2017-01-23;BBAS3;BRASIL ON NM;23.246187;24.282268;23.080721;23.775849;24.158712;8134300;245557709
